what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1644932979751
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1644932979751
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1644932979785
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644932986060
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644932989142
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1644932989157
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1644933004535
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1644933008227
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644933010150
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644933040284
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1644933045851
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644933049364
